"id","group","day","beep","t","phase","value"
100001,0,28,4,166,1,3.55000595420289
100001,0,28,5,167,1,
100001,0,28,6,168,1,
100002,0,1,1,1,0,
100002,0,1,2,2,0,33.6034781279389
100002,0,1,3,3,0,22.4576964076193
100002,0,1,4,4,0,50.6138050607637
100002,0,1,5,5,0,
100002,0,1,6,6,0,
100002,0,2,1,7,0,
100002,0,2,2,8,0,49.3526965925029
100002,0,2,3,9,0,31.1400381391614
100002,0,2,4,10,0,0
100002,0,2,5,11,0,
100002,0,2,6,12,0,
100002,0,3,1,13,0,26.5471120480994
100002,0,3,2,14,0,10.9204643895773
100002,0,3,3,15,0,21.9292648055559
100002,0,3,4,16,0,0
100002,0,3,5,17,0,
100002,0,3,6,18,0,
100002,0,4,1,19,0,29.1160922401516
100002,0,4,2,20,0,12.2692251367004
100002,0,4,3,21,0,10.6348003876925
100002,0,4,4,22,0,0
100002,0,4,5,23,0,
100002,0,4,6,24,0,
100002,0,5,1,25,0,0
100002,0,5,2,26,0,0
100002,0,5,3,27,0,16.8075949217993
100002,0,5,4,28,0,19.8683154653261
100002,0,5,5,29,0,
100002,0,5,6,30,0,
100002,0,6,1,31,0,26.2828172595344
100002,0,6,2,32,0,0
100002,0,6,3,33,0,3.31092705203349
100002,0,6,4,34,0,8.34509984909241
100002,0,6,5,35,0,
100002,0,6,6,36,0,
100002,0,7,1,37,0,17.1244820381824
100002,0,7,2,38,0,46.2262413474384
100002,0,7,3,39,0,20.6418661191677
100002,0,7,4,40,0,12.5909867181604
100002,0,7,5,41,0,
100002,0,7,6,42,0,
100002,0,8,1,43,0,19.9114469781324
100002,0,8,2,44,0,3.07665615098062
100002,0,8,3,45,0,0
100002,0,8,4,46,0,13.3586790229638
100002,0,8,5,47,0,
100002,0,8,6,48,0,
100002,0,9,1,49,1,29.2818849132027
100002,0,9,2,50,1,23.1503179678657
100002,0,9,3,51,1,2.22450926852805
100002,0,9,4,52,1,0
100002,0,9,5,53,1,
100002,0,9,6,54,1,
100002,0,10,1,55,1,29.53026304527
100002,0,10,2,56,1,44.4767272948911
100002,0,10,3,57,1,27.719523318085
100002,0,10,4,58,1,53.2443225367297
100002,0,10,5,59,1,
100002,0,10,6,60,1,
100002,0,11,1,61,1,12.8480131285888
100002,0,11,2,62,1,0
100002,0,11,3,63,1,46.6783060778509
100002,0,11,4,64,1,38.9519030734633
100002,0,11,5,65,1,
100002,0,11,6,66,1,
100002,0,12,1,67,1,50.8617301595246
100002,0,12,2,68,1,0
100002,0,12,3,69,1,0
100002,0,12,4,70,1,19.0035124096411
100002,0,12,5,71,1,
100002,0,12,6,72,1,
100002,0,13,1,73,1,29.7637089314692
100002,0,13,2,74,1,40.5518118100514
100002,0,13,3,75,1,13.2627386188723
100002,0,13,4,76,1,0
100002,0,13,5,77,1,
100002,0,13,6,78,1,
100002,0,14,1,79,1,11.0799974576564
100002,0,14,2,80,1,7.65833812170937
100002,0,14,3,81,1,28.6605635492814
100002,0,14,4,82,1,11.2942050795253
100002,0,14,5,83,1,
100002,0,14,6,84,1,
100002,0,15,1,85,1,0
100002,0,15,2,86,1,10.0748298747297
100002,0,15,3,87,1,0
100002,0,15,4,88,1,7.04558469064903
100002,0,15,5,89,1,
100002,0,15,6,90,1,
100002,0,16,1,91,1,7.12885913918276
100002,0,16,2,92,1,8.21467792147195
100002,0,16,3,93,1,0
100002,0,16,4,94,1,31.6852919554786
100002,0,16,5,95,1,
100002,0,16,6,96,1,
100002,0,17,1,97,1,30.3752346083151
100002,0,17,2,98,1,47.2013134203767
100002,0,17,3,99,1,0
100002,0,17,4,100,1,44.9034156223968
100002,0,17,5,101,1,
100002,0,17,6,102,1,
100002,0,18,1,103,1,0
100002,0,18,2,104,1,34.2175377563701
100002,0,18,3,105,1,31.2513112137684
100002,0,18,4,106,1,65.3736322827581
100002,0,18,5,107,1,
100002,0,18,6,108,1,
100002,0,19,1,109,1,65.1111115745449
100002,0,19,2,110,1,34.4237250001011
100002,0,19,3,111,1,6.98073493392901
100002,0,19,4,112,1,33.4944075655841
100002,0,19,5,113,1,
100002,0,19,6,114,1,
100002,0,20,1,115,1,46.7075255676498
100002,0,20,2,116,1,47.0223137015145
100002,0,20,3,117,1,63.2456671512622
100002,0,20,4,118,1,50.9126378233393
100002,0,20,5,119,1,
100002,0,20,6,120,1,
100002,0,21,1,121,1,
100002,0,21,2,122,1,31.4041933233068
100002,0,21,3,123,1,
100002,0,21,4,124,1,4.24558869132832
100002,0,21,5,125,1,
100002,0,21,6,126,1,
100002,0,22,1,127,1,28.4483085586032
100002,0,22,2,128,1,23.0751803728955
100002,0,22,3,129,1,0
100002,0,22,4,130,1,0
100002,0,22,5,131,1,
100002,0,22,6,132,1,
100002,0,23,1,133,1,40.6650976319441
100002,0,23,2,134,1,53.0464480941012
100002,0,23,3,135,1,59.8277904338008
100002,0,23,4,136,1,71.6364043958151
100002,0,23,5,137,1,
100002,0,23,6,138,1,
100002,0,24,1,139,1,55.7578963240242
100002,0,24,2,140,1,25.2380448919341
100002,0,24,3,141,1,
100002,0,24,4,142,1,47.4697293782098
100002,0,24,5,143,1,
100002,0,24,6,144,1,
100002,0,25,1,145,1,25.0598399361102
100002,0,25,2,146,1,13.9490844864528
100002,0,25,3,147,1,0
100002,0,25,4,148,1,34.855404723193
100002,0,25,5,149,1,
100002,0,25,6,150,1,
100002,0,26,1,151,1,18.9356300564084
100002,0,26,2,152,1,13.6499749786987
100002,0,26,3,153,1,21.9759428185571
100002,0,26,4,154,1,17.0416132680205
100002,0,26,5,155,1,
100002,0,26,6,156,1,
100002,0,27,1,157,1,1.72009407110875
100002,0,27,2,158,1,9.29106204109252
100002,0,27,3,159,1,34.4632223757769
100002,0,27,4,160,1,25.1581921419468
100002,0,27,5,161,1,
100002,0,27,6,162,1,
100002,0,28,1,163,1,23.0612316341579
100002,0,28,2,164,1,0
100002,0,28,3,165,1,0.871658583205505
100002,0,28,4,166,1,0
100002,0,28,5,167,1,
100002,0,28,6,168,1,
100003,0,1,1,1,0,9.55791518896235
100003,0,1,2,2,0,15.5820112097482
100003,0,1,3,3,0,11.6294049465188
100003,0,1,4,4,0,13.0695160447733
100003,0,1,5,5,0,
100003,0,1,6,6,0,
100003,0,2,1,7,0,10.4550421494562
100003,0,2,2,8,0,10.2863025189321
100003,0,2,3,9,0,11.7301392088944
100003,0,2,4,10,0,11.2058664729529
100003,0,2,5,11,0,
100003,0,2,6,12,0,
100003,0,3,1,13,0,11.3198900377036
100003,0,3,2,14,0,7.04298711878674
100003,0,3,3,15,0,13.7321505091664
100003,0,3,4,16,0,11.6355795875553
100003,0,3,5,17,0,
100003,0,3,6,18,0,
100003,0,4,1,19,0,0
100003,0,4,2,20,0,9.96648579964438
100003,0,4,3,21,0,4.74814473210292
100003,0,4,4,22,0,11.9638455118788
100003,0,4,5,23,0,
100003,0,4,6,24,0,
100003,0,5,1,25,0,
100003,0,5,2,26,0,6.90594614108212
100003,0,5,3,27,0,3.53862706601338
100003,0,5,4,28,0,6.42624167681796
100003,0,5,5,29,0,
100003,0,5,6,30,0,
100003,0,6,1,31,0,1.93149180270649
100003,0,6,2,32,0,4.91579017722498
100003,0,6,3,33,0,9.81911026100297
100003,0,6,4,34,0,14.2214465406394
100003,0,6,5,35,0,
100003,0,6,6,36,0,
100003,0,7,1,37,0,6.93436237384692
100003,0,7,2,38,0,9.10739004995575
100003,0,7,3,39,0,6.27257004558946
100003,0,7,4,40,0,9.19727383492252
100003,0,7,5,41,0,
100003,0,7,6,42,0,
100003,0,8,1,43,0,6.78853825020472
100003,0,8,2,44,0,14.8807750840858
100003,0,8,3,45,0,15.4030422440633
100003,0,8,4,46,0,12.7225727912523
100003,0,8,5,47,0,
100003,0,8,6,48,0,
100003,0,9,1,49,1,3.84763928900772
100003,0,9,2,50,1,6.10314588939359
100003,0,9,3,51,1,6.03438668888058
100003,0,9,4,52,1,5.64588137614047
100003,0,9,5,53,1,
100003,0,9,6,54,1,
100003,0,10,1,55,1,6.80802631583191
100003,0,10,2,56,1,8.46776384478304
100003,0,10,3,57,1,
100003,0,10,4,58,1,5.02124711323894
100003,0,10,5,59,1,
100003,0,10,6,60,1,
100003,0,11,1,61,1,11.0103304273801
100003,0,11,2,62,1,5.40365563830393
100003,0,11,3,63,1,6.95045566963761
100003,0,11,4,64,1,12.4072907712501
100003,0,11,5,65,1,
100003,0,11,6,66,1,
100003,0,12,1,67,1,10.8192247930297
100003,0,12,2,68,1,8.65267815690285
100003,0,12,3,69,1,3.76921101921843
100003,0,12,4,70,1,8.18870316208352
100003,0,12,5,71,1,
100003,0,12,6,72,1,
100003,0,13,1,73,1,10.4523807598736
100003,0,13,2,74,1,7.56300243459919
100003,0,13,3,75,1,10.2633034122633
100003,0,13,4,76,1,8.66586976911665
100003,0,13,5,77,1,
100003,0,13,6,78,1,
100003,0,14,1,79,1,14.4110954187485
100003,0,14,2,80,1,6.52439113469203
100003,0,14,3,81,1,11.5304241538514
100003,0,14,4,82,1,8.98530368379144
100003,0,14,5,83,1,
100003,0,14,6,84,1,
100003,0,15,1,85,1,12.5658059026672
100003,0,15,2,86,1,9.99603316636669
100003,0,15,3,87,1,11.0859101462042
100003,0,15,4,88,1,9.03270055072195
100003,0,15,5,89,1,
100003,0,15,6,90,1,
100003,0,16,1,91,1,12.175371456201
100003,0,16,2,92,1,5.28044889262202
100003,0,16,3,93,1,11.025237609861
100003,0,16,4,94,1,11.6024699142795
100003,0,16,5,95,1,
100003,0,16,6,96,1,
100003,0,17,1,97,1,10.3405615538388
100003,0,17,2,98,1,10.2381030213621
100003,0,17,3,99,1,11.380909521164
100003,0,17,4,100,1,11.1560873615286
100003,0,17,5,101,1,
100003,0,17,6,102,1,
100003,0,18,1,103,1,8.28067874099663
100003,0,18,2,104,1,10.7021521593359
100003,0,18,3,105,1,12.8567630382081
100003,0,18,4,106,1,6.11785924550559
100003,0,18,5,107,1,
100003,0,18,6,108,1,
100003,0,19,1,109,1,11.6390670023734
100003,0,19,2,110,1,10.1910533762341
100003,0,19,3,111,1,13.0979810819926
100003,0,19,4,112,1,11.5101426913215
100003,0,19,5,113,1,
100003,0,19,6,114,1,
100003,0,20,1,115,1,8.00389342729137
100003,0,20,2,116,1,10.96756420276
100003,0,20,3,117,1,14.734434537053
100003,0,20,4,118,1,11.1980876964657
100003,0,20,5,119,1,
100003,0,20,6,120,1,
100003,0,21,1,121,1,13.1876195146871
100003,0,21,2,122,1,12.1811141702783
100003,0,21,3,123,1,11.8239167604314
100003,0,21,4,124,1,11.4322594814201
100003,0,21,5,125,1,
100003,0,21,6,126,1,
100003,0,22,1,127,1,10.5679185201053
100003,0,22,2,128,1,7.33141123571875
100003,0,22,3,129,1,10.349610349365
100003,0,22,4,130,1,9.31286660267856
100003,0,22,5,131,1,
100003,0,22,6,132,1,
100003,0,23,1,133,1,7.85369508169062
100003,0,23,2,134,1,9.42167266556347
100003,0,23,3,135,1,11.571190980601
100003,0,23,4,136,1,11.0994869587839
100003,0,23,5,137,1,
100003,0,23,6,138,1,
100003,0,24,1,139,1,9.14980206711156
100003,0,24,2,140,1,11.230688054418
100003,0,24,3,141,1,15.1159439348982
100003,0,24,4,142,1,7.63684717869033
100003,0,24,5,143,1,
100003,0,24,6,144,1,
100003,0,25,1,145,1,9.50361230016278
100003,0,25,2,146,1,9.98806363165693
100003,0,25,3,147,1,10.6854551262341
100003,0,25,4,148,1,13.17024716349
100003,0,25,5,149,1,
100003,0,25,6,150,1,
100003,0,26,1,151,1,6.82055169928623
100003,0,26,2,152,1,
100003,0,26,3,153,1,13.2969562377203
100003,0,26,4,154,1,
100003,0,26,5,155,1,
100003,0,26,6,156,1,
100003,0,27,1,157,1,12.804268419059
100003,0,27,2,158,1,7.71571226408773
100003,0,27,3,159,1,11.9644089413168
100003,0,27,4,160,1,11.0247486576724
100003,0,27,5,161,1,
100003,0,27,6,162,1,
100003,0,28,1,163,1,13.6550688304215
100003,0,28,2,164,1,8.00070708978603
100003,0,28,3,165,1,8.0102248735287
100003,0,28,4,166,1,9.99965848249346
100003,0,28,5,167,1,
100003,0,28,6,168,1,
100004,0,1,1,1,0,1.75918820975871
100004,0,1,2,2,0,0
100004,0,1,3,3,0,0
100004,0,1,4,4,0,6.51767575624733
100004,0,1,5,5,0,
100004,0,1,6,6,0,
100004,0,2,1,7,0,0
100004,0,2,2,8,0,1.2614574801936
100004,0,2,3,9,0,21.0011083582336
100004,0,2,4,10,0,
100004,0,2,5,11,0,
100004,0,2,6,12,0,
100004,0,3,1,13,0,4.6480142274751
100004,0,3,2,14,0,0
100004,0,3,3,15,0,12.4694749322864
100004,0,3,4,16,0,6.94412095947764
100004,0,3,5,17,0,
100004,0,3,6,18,0,
100004,0,4,1,19,0,7.52142875241773
100004,0,4,2,20,0,5.65498438835433
100004,0,4,3,21,0,0
100004,0,4,4,22,0,20.3726090079974
100004,0,4,5,23,0,
100004,0,4,6,24,0,
100004,0,5,1,25,0,16.7499509266974
100004,0,5,2,26,0,15.8961385109251
100004,0,5,3,27,0,6.54086616847003
100004,0,5,4,28,0,0
100004,0,5,5,29,0,
100004,0,5,6,30,0,
100004,0,6,1,31,0,0
100004,0,6,2,32,0,15.1374309958428
100004,0,6,3,33,0,11.9443264277238
100004,0,6,4,34,0,12.0906445767401
100004,0,6,5,35,0,
100004,0,6,6,36,0,
100004,0,7,1,37,0,9.06239358164225
100004,0,7,2,38,0,0
100004,0,7,3,39,0,0
100004,0,7,4,40,0,0
100004,0,7,5,41,0,
100004,0,7,6,42,0,
100004,0,8,1,43,0,6.322746810681
100004,0,8,2,44,0,18.3233539769001
100004,0,8,3,45,0,19.0374613978626
100004,0,8,4,46,0,0
100004,0,8,5,47,0,
100004,0,8,6,48,0,
100004,0,9,1,49,1,11.8797176502566
100004,0,9,2,50,1,57.1226084246502
100004,0,9,3,51,1,0
100004,0,9,4,52,1,7.36040498976776
100004,0,9,5,53,1,
100004,0,9,6,54,1,
100004,0,10,1,55,1,
100004,0,10,2,56,1,13.9769109178454
100004,0,10,3,57,1,
100004,0,10,4,58,1,0
100004,0,10,5,59,1,
100004,0,10,6,60,1,
100004,0,11,1,61,1,13.4169032186559
100004,0,11,2,62,1,22.7431806450794
100004,0,11,3,63,1,42.5584558832029
100004,0,11,4,64,1,39.4421182984667
100004,0,11,5,65,1,
100004,0,11,6,66,1,
100004,0,12,1,67,1,74.9961617524526
100004,0,12,2,68,1,10.4523173255159
100004,0,12,3,69,1,34.20204251983
100004,0,12,4,70,1,23.2185900733278
100004,0,12,5,71,1,
100004,0,12,6,72,1,
100004,0,13,1,73,1,44.7660369975369
100004,0,13,2,74,1,0
100004,0,13,3,75,1,0
100004,0,13,4,76,1,0
100004,0,13,5,77,1,
100004,0,13,6,78,1,
100004,0,14,1,79,1,2.28480925674658
100004,0,14,2,80,1,10.7875888685731
100004,0,14,3,81,1,0
100004,0,14,4,82,1,40.2104954569092
100004,0,14,5,83,1,
100004,0,14,6,84,1,
100004,0,15,1,85,1,61.159894965835
100004,0,15,2,86,1,65.1162059011939
100004,0,15,3,87,1,22.6905122649068
100004,0,15,4,88,1,54.9116224614301
100004,0,15,5,89,1,
100004,0,15,6,90,1,
100004,0,16,1,91,1,16.7388235322897
100004,0,16,2,92,1,0
100004,0,16,3,93,1,12.3370867865033
100004,0,16,4,94,1,19.103261241938
100004,0,16,5,95,1,
100004,0,16,6,96,1,
100004,0,17,1,97,1,0
100004,0,17,2,98,1,23.5042455041675
100004,0,17,3,99,1,17.2862051318499
100004,0,17,4,100,1,32.4093303441817
100004,0,17,5,101,1,
100004,0,17,6,102,1,
100004,0,18,1,103,1,20.3156601053489
100004,0,18,2,104,1,50.7537529878764
100004,0,18,3,105,1,17.4536409689382
100004,0,18,4,106,1,16.9482602397033
100004,0,18,5,107,1,
100004,0,18,6,108,1,
100004,0,19,1,109,1,13.8005689232852
100004,0,19,2,110,1,9.73624805722502
100004,0,19,3,111,1,0.809275015929813
100004,0,19,4,112,1,1.7635863763888
100004,0,19,5,113,1,
100004,0,19,6,114,1,
100004,0,20,1,115,1,0
100004,0,20,2,116,1,0
100004,0,20,3,117,1,25.0402835105054
100004,0,20,4,118,1,3.14674095680547
100004,0,20,5,119,1,
100004,0,20,6,120,1,
100004,0,21,1,121,1,0
100004,0,21,2,122,1,0
100004,0,21,3,123,1,0
100004,0,21,4,124,1,0
100004,0,21,5,125,1,
100004,0,21,6,126,1,
100004,0,22,1,127,1,73.9706978398323
100004,0,22,2,128,1,31.7113117723527
100004,0,22,3,129,1,13.9414242947601
100004,0,22,4,130,1,14.703981284459
100004,0,22,5,131,1,
100004,0,22,6,132,1,
100004,0,23,1,133,1,0
100004,0,23,2,134,1,0
100004,0,23,3,135,1,4.26917073927638
100004,0,23,4,136,1,0
100004,0,23,5,137,1,
100004,0,23,6,138,1,
100004,0,24,1,139,1,0
100004,0,24,2,140,1,39.3968999469377
100004,0,24,3,141,1,0
100004,0,24,4,142,1,0
100004,0,24,5,143,1,
100004,0,24,6,144,1,
100004,0,25,1,145,1,0
100004,0,25,2,146,1,0
100004,0,25,3,147,1,3.32582520150793
100004,0,25,4,148,1,17.1331987364432
100004,0,25,5,149,1,
100004,0,25,6,150,1,
100004,0,26,1,151,1,2.53361939492768
100004,0,26,2,152,1,0
100004,0,26,3,153,1,26.6923192309425
100004,0,26,4,154,1,36.3804356448708
100004,0,26,5,155,1,
100004,0,26,6,156,1,
100004,0,27,1,157,1,76.1230691225217
100004,0,27,2,158,1,0
100004,0,27,3,159,1,0
100004,0,27,4,160,1,15.6217933457845
100004,0,27,5,161,1,
100004,0,27,6,162,1,
100004,0,28,1,163,1,0
100004,0,28,2,164,1,0
100004,0,28,3,165,1,0
100004,0,28,4,166,1,7.79803339373499
100004,0,28,5,167,1,
100004,0,28,6,168,1,
100005,0,1,1,1,0,30.8882846758517
100005,0,1,2,2,0,5.90626054856657
100005,0,1,3,3,0,11.618871532491
100005,0,1,4,4,0,25.8245368223563
100005,0,1,5,5,0,
100005,0,1,6,6,0,
100005,0,2,1,7,0,
100005,0,2,2,8,0,16.1640083790727
100005,0,2,3,9,0,16.4157233761621
100005,0,2,4,10,0,15.1306410913625
100005,0,2,5,11,0,
100005,0,2,6,12,0,
100005,0,3,1,13,0,8.8165075886888
100005,0,3,2,14,0,16.3888255939236
100005,0,3,3,15,0,15.7289592382131
100005,0,3,4,16,0,25.2504981819338
100005,0,3,5,17,0,
100005,0,3,6,18,0,
100005,0,4,1,19,0,11.2494142859511
100005,0,4,2,20,0,12.0853892092688
100005,0,4,3,21,0,26.0766638933999
100005,0,4,4,22,0,17.1206262841556
100005,0,4,5,23,0,
100005,0,4,6,24,0,
100005,0,5,1,25,0,12.2757350661649
100005,0,5,2,26,0,14.5389481726465
100005,0,5,3,27,0,19.2465427740967
100005,0,5,4,28,0,23.4222747699227
100005,0,5,5,29,0,
100005,0,5,6,30,0,
100005,0,6,1,31,0,16.7124834056706
100005,0,6,2,32,0,4.39792888903605
100005,0,6,3,33,0,0
100005,0,6,4,34,0,7.93395861947284
100005,0,6,5,35,0,
100005,0,6,6,36,0,
100005,0,7,1,37,0,10.902965444414
100005,0,7,2,38,0,8.61426287520097
100005,0,7,3,39,0,6.05818557200854
100005,0,7,4,40,0,9.54159822277962
100005,0,7,5,41,0,
100005,0,7,6,42,0,
100005,0,8,1,43,0,9.62091752238138
100005,0,8,2,44,0,22.1221643101107
100005,0,8,3,45,0,23.6061773432038
100005,0,8,4,46,0,28.0097171455297
100005,0,8,5,47,0,
100005,0,8,6,48,0,
100005,0,9,1,49,1,
100005,0,9,2,50,1,24.6650065363759
100005,0,9,3,51,1,24.3029824744995
100005,0,9,4,52,1,29.9884160334055
100005,0,9,5,53,1,
100005,0,9,6,54,1,
100005,0,10,1,55,1,25.5200691515808
100005,0,10,2,56,1,22.356175487892
100005,0,10,3,57,1,26.298217515484
100005,0,10,4,58,1,27.9898606751959
100005,0,10,5,59,1,
100005,0,10,6,60,1,
100005,0,11,1,61,1,
100005,0,11,2,62,1,26.8673960706785
100005,0,11,3,63,1,24.0528142967551
100005,0,11,4,64,1,11.4649416580149
100005,0,11,5,65,1,
100005,0,11,6,66,1,
100005,0,12,1,67,1,20.8362318033888
100005,0,12,2,68,1,32.1696838875693
100005,0,12,3,69,1,29.6796746729551
100005,0,12,4,70,1,20.50253610147
100005,0,12,5,71,1,
100005,0,12,6,72,1,
100005,0,13,1,73,1,15.150479074207
100005,0,13,2,74,1,18.8400051520464
100005,0,13,3,75,1,6.99778727393895
100005,0,13,4,76,1,
100005,0,13,5,77,1,
100005,0,13,6,78,1,
100005,0,14,1,79,1,24.4623205454506
100005,0,14,2,80,1,13.2202056234531
100005,0,14,3,81,1,20.0844085481792
100005,0,14,4,82,1,30.4660735880336
100005,0,14,5,83,1,
100005,0,14,6,84,1,
100005,0,15,1,85,1,14.7230449584285
100005,0,15,2,86,1,14.9966128970929
100005,0,15,3,87,1,0
100005,0,15,4,88,1,19.7105217504121
100005,0,15,5,89,1,
100005,0,15,6,90,1,
100005,0,16,1,91,1,24.8019138288849
100005,0,16,2,92,1,31.9513462392597
100005,0,16,3,93,1,19.3801755918345
100005,0,16,4,94,1,
100005,0,16,5,95,1,
100005,0,16,6,96,1,
100005,0,17,1,97,1,23.0607269110135
100005,0,17,2,98,1,27.703138259337
100005,0,17,3,99,1,23.8133147330549
100005,0,17,4,100,1,21.1697985510442
100005,0,17,5,101,1,
100005,0,17,6,102,1,
100005,0,18,1,103,1,22.293839112619
100005,0,18,2,104,1,25.5148066024144
100005,0,18,3,105,1,14.7745612423022
100005,0,18,4,106,1,
100005,0,18,5,107,1,
100005,0,18,6,108,1,
100005,0,19,1,109,1,21.7843727307777
